3.7 -9.05 640.885626 0.845377
3.725 -9.2125 638.815761 0.843165
3.75 -9.375 636.751312 0.840958
3.775 -9.5375 634.69227 0.838755
3.8 -9.7 632.638621 0.836557
3.825 -9.8625 630.590357 0.834363
3.85 -10.025 628.547466 0.832174
3.875 -10.187 626.509938 0.829989
3.9 -10.35 624.477761 0.827808
3.925 -10.512 622.450924 0.825632
3.95 -10.675 620.429418 0.82346
3.975 -10.837 618.413231 0.821293
4 -11 616.402353 0.819129
4.025 -11.162 614.396773 0.816971
4.05 -11.325 612.39648 0.814816
4.075 -11.487 610.401463 0.812666
4.1 -11.65 608.411712 0.81052
4.125 -11.812 606.427217 0.808379
4.15 -11.975 604.447966 0.806242
4.175 -12.137 602.47395 0.804109
4.2 -12.3 600.505157 0.801981
4.225 -12.462 598.541576 0.799857
4.25 -12.625 596.583198 0.797737
4.275 -12.787 594.630012 0.795621
4.3 -12.95 592.682007 0.79351
4.325 -13.112 590.739172 0.791403
4.35 -13.275 588.801498 0.789301
4.375 -13.437 586.868973 0.787202
4.4 -13.6 584.941588 0.785108
4.425 -13.762 583.019331 0.783018
4.45 -13.925 581.102193 0.780933
4.475 -14.087 579.190163 0.778852
4.5 -14.25 577.28323 0.776775
4.525 -14.412 575.381384 0.774702
4.55 -14.575 573.484614 0.772633
4.575 -14.737 571.592911 0.770569
4.6 -14.9 569.706264 0.768509
4.625 -15.062 567.824663 0.766453
4.65 -15.225 565.948097 0.764401
4.675 -15.387 564.076555 0.762354
4.7 -15.55 562.210029 0.76031
4.725 -15.712 560.348506 0.758271
4.75 -15.875 558.491978 0.756236
4.775 -16.037 556.640434 0.754205
4.8 -16.2 554.793863 0.752179
4.825 -16.362 552.952255 0.750156
4.85 -16.525 551.115601 0.748138
4.875 -16.687 549.28389 0.746124
4.9 -16.85 547.457111 0.744114
4.925 -17.012 545.635255 0.742108
4.95 -17.175 543.818311 0.740107
4.975 -17.337 542.00627 0.738109
5 -17.5 540.199121 0.736116
5.025 -17.662 538.396854 0.734127
5.05 -17.825 536.599459 0.732141
5.075 -17.987 534.806926 0.73016
5.1 -18.15 533.019244 0.728183
5.125 -18.312 531.236405 0.726211
5.15 -18.475 529.458397 0.724242
5.175 -18.637 527.68521 0.722277
5.2 -18.8 525.916836 0.720317
5.225 -18.962 524.153263 0.71836
5.25 -19.125 522.394482 0.716408
5.275 -19.287 520.640483 0.714459
5.3 -19.45 518.891255 0.712515
5.325 -19.612 517.146789 0.710575
5.35 -19.775 515.407076 0.708638
5.375 -19.937 513.672104 0.706706
5.4 -20.1 511.941864 0.704778
5.425 -20.262 510.216347 0.702854
5.45 -20.425 508.495542 0.700934
5.475 -20.587 506.779439 0.699018
5.5 -20.75 505.06803 0.697106
5.525 -20.912 503.361303 0.695198
5.55 -21.075 501.659249 0.693294
5.575 -21.237 499.961858 0.691393
5.6 -21.4 498.269121 0.689497
5.625 -21.562 496.581028 0.687605
5.65 -21.725 494.897568 0.685717
5.675 -21.887 493.218733 0.683833
5.7 -22.05 491.544512 0.681953
5.725 -22.212 489.874897 0.680076
5.75 -22.375 488.209876 0.678204
5.775 -22.537 486.54944 0.676336
5.8 -22.7 484.893581 0.674471
5.825 -22.862 483.242287 0.672611
5.85 -23.025 481.59555 0.670754
5.875 -23.187 479.95336 0.668902
5.9 -23.35 478.315707 0.667053
5.925 -23.512 476.682582 0.665208
5.95 -23.675 475.053974 0.663367
5.975 -23.837 473.429876 0.66153
6 -24 471.810276 0.659697
6.025 -24.162 470.195165 0.657868
6.05 -24.325 468.584534 0.656043
6.075 -24.487 466.978374 0.654221
6.1 -24.65 465.376675 0.652404
6.125 -24.812 463.779427 0.65059
6.15 -24.975 462.18662 0.64878
6.175 -25.137 460.598246 0.646974
6.2 -25.3 459.014296 0.645172
6.225 -25.462 457.434758 0.643374
6.25 -25.625 455.859625 0.641579
6.275 -25.787 454.288887 0.639788
6.3 -25.95 452.722534 0.638002
6.325 -26.112 451.160557 0.636219
6.35 -26.275 449.602947 0.634439
6.375 -26.437 448.049693 0.632664
6.4 -26.6 446.500788 0.630892
6.425 -26.762 444.956222 0.629125
6.45 -26.925 443.415985 0.627361
6.475 -27.087 441.880068 0.6256
6.5 -27.25 440.348461 0.623844
6.525 -27.412 438.821156 0.622091
6.55 -27.575 437.298144 0.620343
6.575 -27.737 435.779414 0.618597
6.6 -27.9 434.264958 0.616856
6.625 -28.062 432.754767 0.615119
6.65 -28.225 431.248831 0.613385
6.675 -28.387 429.747142 0.611655
6.7 -28.55 428.249689 0.609928
6.725 -28.712 426.756465 0.608206
6.75 -28.875 425.267459 0.606487
6.775 -29.037 423.782663 0.604771
6.8 -29.2 422.302067 0.60306
6.825 -29.362 420.825663 0.601352
6.85 -29.525 419.353441 0.599648
6.875 -29.687 417.885392 0.597948
6.9 -29.85 16.421508 0.596251
6.925 -30.012 414.961779 0.594558
6.95 -30.175 413.506196 0.592869
6.975 -30.337 412.05475 0.591183
7 -30.5 410.607432 0.589501
7.025 -30.662 409.164233 0.587823
7.05 -30.825 407.725145 0.586148
7.075 -30.987 406.290158 0.584477
7.1 -31.15 404.859263 0.58281
7.125 -31.312 403.432451 0.581146
7.15 -31.475 402.009714 0.579486
7.175 -31.637 400.591042 0.57783
7.2 -31.8 399.176427 0.576177
7.225 -31.962 397.765859 0.574527
7.25 -32.125 396.359331 0.572882
7.275 -32.287 394.956832 0.57124
7.3 -32.45 393.558355 0.569602
7.325 -32.612 392.16389 0.567967
7.35 -32.775 390.773428 0.566336
7.375 -32.937 389.386961 0.564708
7.4 -33.1 388.004481 0.563084
7.425 -33.262 386.625977 0.561463
7.45 -33.425 385.251442 0.559847
7.475 -33.587 383.880866 0.558233
7.5 -33.75 382.514241 0.556624
7.525 -33.912 381.151559 0.555017
7.55 -34.075 379.79281 0.553415
7.575 -34.237 378.437986 0.551816
7.6 -34.4 377.087078 0.55022
7.625 -34.562 375.740077 0.548628
7.65 -34.725 374.396976 0.547039
7.675 -34.887 373.057764 0.545454
7.7 -35.05 371.722434 0.543873
7.725 -35.212 370.390977 0.542295
7.75 -35.375 369.063385 0.540721
7.775 -35.537 367.739648 0.53915
7.8 -35.7 366.419758 0.537582
7.825 -35.862 365.103707 0.536018
7.85 -36.025 363.791486 0.534458
7.875 -36.187 362.483086 0.532901
7.9 -36.35 361.1785 0.531347
7.925 -36.512 359.877718 0.529797
7.95 -36.675 358.580732 0.52825
7.975 -36.837 357.287534 0.526707
8 -37 355.998114 0.525168
8.025 -37.162 354.712466 0.523631
8.05 -37.325 353.430579 0.522098
8.075 -37.487 352.152446 0.520569
8.1 -37.65 350.878059 0.519043
8.125 -37.812 349.607408 0.517521
8.15 -37.975 348.340486 0.516001
8.175 -38.137 347.077285 0.514486
8.2 -38.3 345.817795 0.512973
8.225 -38.462 344.562008 0.511465
8.25 -38.625 343.309917 0.509959
8.275 -38.787 342.061512 0.508457
8.3 -38.95 340.816786 0.506958
8.325 -39.112 339.57573 0.505463
8.35 -39.275 338.338336 0.503971
8.375 -39.437 337.104596 0.502482
8.4 -39.6 335.874501 0.500997
8.425 -39.762 334.648043 0.499515
8.45 -39.925 333.425214 0.498037
8.475 -40.087 332.206005 0.496562
8.5 -40.25 330.990409 0.49509
8.525 -40.412 329.778418 0.493621
8.55 -40.575 328.570022 0.492156
8.575 -40.737 327.365215 0.490694
8.6 -40.9 326.163987 0.489236
8.625 -41.062 324.966331 0.487781
8.65 -41.225 323.772238 0.486329
8.675 -41.387 322.581701 0.48488
8.7 -41.55 321.39471 0.483435
8.725 -41.712 320.21126 0.481993
8.75 -41.875 319.03134 0.480555
8.775 -42.037 317.854943 0.479119
8.8 -42.2 316.682061 0.477687
8.825 -42.362 315.512686 0.476258
8.85 -42.525 314.34681 0.474833
8.875 -42.687 313.184425 0.473411
8.9 -42.85 312.025523 0.471992
8.925 -43.012 310.870096 0.470576
8.95 -43.175 309.718136 0.469163
8.975 -43.337 308.569635 0.467754
9 -43.5 307.424584 0.466348
9.025 -43.662 306.282977 0.464945
9.05 -43.825 305.144805 0.463546
9.075 -43.987 304.01006 0.46215
9.1 -44.15 302.878735 0.460756
9.125 -44.312 301.75082 0.459367
9.15 -44.475 300.62631 0.45798
9.175 -44.637 299.505195 0.456596
9.2 -44.8 298.387468 0.455216
9.225 -44.962 297.273121 0.453839
9.25 -45.125 296.162147 0.452465
9.275 -45.287 295.054536 0.451095
9.3 -45.45 293.950283 0.449727
9.325 -45.612 292.849378 0.448363
9.35 -45.775 291.751814 0.447001
9.375 -45.937 290.657583 0.445643
9.4 -46.1 289.566678 0.444289
9.425 -46.262 288.479091 0.442937
9.45 -46.425 287.394813 0.441588
9.475 -46.587 286.313838 0.440243
9.5 -46.75 285.236158 0.438901
9.525 -46.912 284.161765 0.437562
9.55 -47.075 283.09065 0.436226
9.575 -47.237 282.022808 0.434893
9.6 -47.4 280.958229 0.433563
9.625 -47.562 279.896907 0.432236
9.65 -47.725 278.838834 0.430913
9.675 -47.887 277.784001 0.429592
9.7 -48.05 276.732402 0.428275
9.725 -48.212 275.684029 0.426961
9.75 -48.375 274.638874 0.425649
9.775 -48.537 273.59693 0.424341
9.8 -48.7 272.558189 0.423036
9.825 -48.862 271.522644 0.421734
9.85 -49.025 270.490287 0.420436
9.875 -49.187 269.461111 0.41914
9.9 -49.35 268.435107 0.417847
9.925 -49.512 267.41227 0.416557
9.95 -49.675 266.39259 0.415271
9.975 -49.837 265.376062 0.413987
10 -50 264.362676 0.412707
10.025 -50.162 263.352426 0.411429
10.05 -50.325 262.345305 0.410155
10.075 -50.487 261.341304 0.408883
10.1 -50.65 260.340417 0.407615
10.125 -50.812 259.342637 0.406349
10.15 -50.975 258.347955 0.405087
10.175 -51.137 257.356364 0.403827
10.2 -51.3 256.367857 0.402571
10.225 -51.462 255.382428 0.401317
10.25 -51.625 254.400067 0.400067
10.275 -51.787 253.420769 0.398819
10.3 -51.95 252.444525 0.397575
10.325 -52.112 251.471329 0.396333
10.35 -52.275 250.501173 0.395095
10.375 -52.437 249.534049 0.393859
10.4 -52.6 248.569952 0.392627
10.425 -52.762 247.608873 0.391397
10.45 -52.925 246.650805 0.39017
10.475 -53.087 245.695741 0.388946
10.5 -53.25 244.743673 0.387725
10.525 -53.412 243.794596 0.386508
10.55 -53.575 242.8485 0.385293
10.575 -53.737 241.90538 0.384081
10.6 -53.9 240.965227 0.382871
10.625 -54.062 240.028036 0.381665
10.65 -54.225 239.093798 0.380462
10.675 -54.387 238.162507 0.379261
10.7 -54.55 237.234155 0.378064
10.725 -54.712 236.308736 0.376869
10.75 -54.875 235.386242 0.375677
10.775 -55.037 234.466666 0.374489
10.8 -55.2 233.550001 0.373303
10.825 -55.362 232.636241 0.37212
10.85 -55.525 231.725377 0.370939
10.875 -55.687 230.817403 0.369762
10.9 -55.85 229.912313 0.368588
10.925 -56.012 229.010098 0.367416
10.95 -56.175 228.110752 0.366247
10.975 -56.337 227.214268 0.365081
11 -56.5 226.32064 0.363918
11.025 -56.5 225.430192 0.362486
11.05 -56.5 224.543249 0.36106
11.075 -56.5 223.659794 0.359639
11.1 -56.5 222.779816 0.358224
11.125 -56.5 221.9033 0.356815
11.15 -56.5 221.030233 0.355411
11.175 -56.5 220.1606 0.354013
11.2 -56.5 219.294389 0.35262
11.225 -56.5 218.431587 0.351233
11.25 -56.5 217.572178 0.349851
11.275 -56.5 216.716152 0.348474
11.3 -56.5 215.863493 0.347103
11.325 -56.5 215.014189 0.345738
11.35 -56.5 214.168226 0.344377
11.375 -56.5 213.325592 0.343022
11.4 -56.5 212.486273 0.341673
11.425 -56.5 211.650256 0.340328
11.45 -56.5 210.817529 0.338989
11.475 -56.5 209.988078 0.337656
11.5 -56.5 209.16189 0.336327
11.525 -56.5 208.338953 0.335004
11.55 -56.5 207.519254 0.333686
11.575 -56.5 206.70278 0.332373
11.6 -56.5 205.889518 0.331065
11.625 -56.5 205.079456 0.329763
11.65 -56.5 204.272581 0.328465
11.675 -56.5 203.468881 0.327173
11.7 -56.5 202.668343 0.325886
11.725 -56.5 201.870954 0.324604
11.75 -56.5 201.076703 0.323326
11.775 -56.5 200.285577 0.322054
11.8 -56.5 199.497563 0.320787
11.825 -56.5 198.71265 0.319525
11.85 -56.5 197.930825 0.318268
11.875 -56.5 197.152076 0.317016
11.9 -56.5 196.376391 0.315768
11.925 -56.5 195.603758 0.314526
11.95 -56.5 194.834165 0.313289
11.975 -56.5 194.0676 0.312056
12 -56.5 193.30405 0.310828
12.025 -56.5 192.543505 0.309605
12.05 -56.5 191.785953 0.308387
12.075 -56.5 191.03138 0.307174
12.1 -56.5 190.279777 0.305965
12.125 -56.5 189.531131 0.304761
12.15 -56.5 188.78543 0.303562
12.175 -56.5 188.042663 0.302368
12.2 -56.5 187.302819 0.301178
12.225 -56.5 186.565885 0.299993
12.25 -56.5 185.831851 0.298813
12.275 -56.5 185.100705 0.297637
12.3 -56.5 184.372435 0.296466
12.325 -56.5 183.647031 0.2953
12.35 -56.5 182.924481 0.294138
12.375 -56.5 182.204774 0.292981
12.4 -56.5 181.487898 0.291828
12.425 -56.5 180.773843 0.29068
12.45 -56.5 180.062598 0.289536
12.475 -56.5 179.35415 0.288397
12.5 -56.5 178.64849 0.287262
12.525 -56.5 177.945607 0.286132
12.55 -56.5 177.245489 0.285006
12.575 -56.5 176.548125 0.283885
12.6 -56.5 175.853505 0.282768
12.625 -56.5 175.161619 0.281656
12.65 -56.5 174.472454 0.280547
12.675 -56.5 173.786001 0.279444
12.7 -56.5 173.102248 0.278344
12.725 -56.5 172.421186 0.277249
12.75 -56.5 171.742804 0.276158
12.775 -56.5 171.06709 0.275072
12.8 -56.5 170.394035 0.273989
12.825 -56.5 169.723629 0.272911
12.85 -56.5 169.055859 0.271838
12.875 -56.5 168.390718 0.270768
12.9 -56.5 167.728193 0.269703
12.925 -56.5 167.068274 0.268642
12.95 -56.5 166.410953 0.267585
12.975 -56.5 165.756217 0.266532
13 -56.5 165.104058 0.265483
13.025 -56.5 164.454464 0.264439
13.05 -56.5 163.807426 0.263398
13.075 -56.5 163.162934 0.262362
13.1 -56.5 162.520978 0.26133
13.125 -56.5 161.881547 0.260302
13.15 -56.5 161.244632 0.259277
13.175 -56.5 160.610223 0.258257
13.2 -56.5 159.97831 0.257241
13.225 -56.5 159.348883 0.256229
13.25 -56.5 158.721933 0.255221
13.275 -56.5 158.09745 0.254217
13.3 -56.5 157.475423 0.253217
13.325 -56.5 156.855844 0.25222
13.35 -56.5 156.238703 0.251228
13.375 -56.5 155.623989 0.25024
13.4 -56.5 155.011694 0.249255
13.425 -56.5 154.401809 0.248274
13.45 -56.5 153.794322 0.247297
13.475 -56.5 153.189226 0.246325
13.5 -56.5 152.586511 0.245355
13.525 -56.5 151.986167 0.24439
13.55 -56.5 151.388185 0.243428
13.575 -56.5 150.792556 0.242471
13.6 -56.5 150.19927 0.241517
13.625 -56.5 149.608318 0.240566
13.65 -56.5 149.019692 0.23962
13.675 -56.5 148.433381 0.238677
13.7 -56.5 147.849378 0.237738
13.725 -56.5 147.267672 0.236803
13.75 -56.5 146.688254 0.235871
13.775 -56.5 146.111117 0.234943
13.8 -56.5 145.53625 0.234019
13.825 -56.5 144.963645 0.233098
13.85 -56.5 144.393293 0.232181
13.875 -56.5 143.825184 0.231267
13.9 -56.5 143.259311 0.230357
13.925 -56.5 142.695665 0.229451
13.95 -56.5 142.134236 0.228548
13.975 -56.5 141.575016 0.227649
14 -56.5 141.017996 0.226753
14.025 -56.5 140.463168 0.225861
14.05 -56.5 139.910522 0.224973
14.075 -56.5 139.360052 0.224088
14.1 -56.5 138.811746 0.223206
14.125 -56.5 138.265598 0.222328
14.15 -56.5 137.721599 0.221453
14.175 -56.5 137.179741 0.220582
14.2 -56.5 136.640014 0.219714
14.225 -56.5 136.102411 0.218849
14.25 -56.5 135.566922 0.217988
14.275 -56.5 135.033541 0.217131
14.3 -56.5 134.502258 0.216276
14.325 -56.5 133.973066 0.215425
14.35 -56.5 133.445956 0.214578
14.375 -56.5 132.920919 0.213734
14.4 -56.5 132.397948 0.212893
14.425 -56.5 131.877035 0.212055
14.45 -56.5 131.358172 0.211221
14.475 -56.5 130.84135 0.21039
14.5 -56.5 130.326561 0.209562
14.525 -56.5 129.813798 0.208737
14.55 -56.5 129.303052 0.207916
14.575 -56.5 128.794315 0.207098
14.6 -56.5 128.28758 0.206283
14.625 -56.5 127.782839 0.205472
14.65 -56.5 127.280084 0.204663
14.675 -56.5 126.779307 0.203858
14.7 -56.5 126.2805 0.203056
14.725 -56.5 125.783656 0.202257
14.75 -56.5 125.288766 0.201461
14.775 -56.5 124.795824 0.200669
14.8 -56.5 124.304821 0.199879
14.825 -56.5 123.81575 0.199093
14.85 -56.5 123.328603 0.198309
14.875 -56.5 122.843373 0.197529
14.9 -56.5 122.360052 0.196752
14.925 -56.5 121.878632 0.195978
14.95 -56.5 121.399107 0.195207
14.975 -56.5 120.921468 0.194439
15 -56.5 120.445709 0.193674
15.025 -56.5 119.971821 0.192912
15.05 -56.5 119.499798 0.192153
15.075 -56.5 119.029632 0.191397
15.1 -56.5 118.561316 0.190644
15.125 -56.5 118.094842 0.189894
15.15 -56.5 117.630204 0.189146
15.175 -56.5 117.167394 0.188402
15.2 -56.5 116.706405 0.187661
15.225 -56.5 116.247229 0.186923
15.25 -56.5 115.78986 0.186187
15.275 -56.5 115.334291 0.185455
15.3 -56.5 114.880514 0.184725
15.325 -56.5 114.428522 0.183998
15.35 -56.5 113.978309 0.183274
15.375 -56.5 113.529867 0.182553
15.4 -56.5 113.083189 0.181835
15.425 -56.5 112.638269 0.18112
15.45 -56.5 112.195099 0.180407
15.475 -56.5 111.753673 0.179697
15.5 -56.5 111.313984 0.17899
15.525 -56.5 110.876025 0.178286
15.55 -56.5 110.439789 0.177584
15.575 -56.5 110.005269 0.176886
15.6 -56.5 109.572459 0.17619
15.625 -56.5 109.141351 0.175497
15.65 -56.5 108.71194 0.174806
15.675 -56.5 108.284218 0.174118
15.7 -56.5 107.858179 0.173433
15.725 -56.5 107.433817 0.172751
15.75 -56.5 107.011124 0.172071
15.775 -56.5 106.590094 0.171394
15.8 -56.5 106.170721 0.17072
15.825 -56.5 105.752997 0.170048
15.85 -56.5 105.336917 0.169379
15.875 -56.5 104.922474 0.168713
15.9 -56.5 104.509662 0.168049
15.925 -56.5 104.098474 0.167388
15.95 -56.5 103.688904 0.166729
15.975 -56.5 103.280945 0.166073
16 -56.5 102.874591 0.16542
16.025 -56.5 102.469836 0.164769
16.05 -56.5 102.066674 0.164121
16.075 -56.5 101.665098 0.163475
16.1 -56.5 101.265102 0.162832
16.125 -56.5 100.866679 0.162191
16.15 -56.5 100.469824 0.161553
16.175 -56.5 100.074531 0.160917
16.2 -56.5 99.680792 0.160284
16.225 -56.5 99.288603 0.159654
16.25 -56.5 98.897957 0.159025
16.275 -56.5 98.508848 0.1584
16.3 -56.5 98.12127 0.157777
16.325 -56.5 97.735217 0.157156
16.35 -56.5 97.350683 0.156538
16.375 -56.5 96.967661 0.155922
16.4 -56.5 96.586147 0.155308
16.425 -56.5 96.206133 0.154697
16.45 -56.5 95.827615 0.154088
16.475 -56.5 95.450586 0.153482
16.5 -56.5 95.075041 0.152878
16.525 -56.5 94.700973 0.152277
16.55 -56.5 94.328376 0.151678
16.575 -56.5 93.957246 0.151081
16.6 -56.5 93.587576 0.150487
16.625 -56.5 93.21936 0.149894
16.65 -56.5 92.852593 0.149305
16.675 -56.5 92.48727 0.148717
16.7 -56.5 92.123383 0.148132
16.725 -56.5 91.760928 0.147549
16.75 -56.5 91.399899 0.146969
16.775 -56.5 91.040291 0.146391
16.8 -56.5 90.682098 0.145815
16.825 -56.5 90.325313 0.145241
16.85 -56.5 89.969933 0.144669
16.875 -56.5 89.615951 0.1441
16.9 -56.5 89.263361 0.143533
16.925 -56.5 88.912159 0.142969
16.95 -56.5 88.562339 0.142406
16.975 -56.5 88.213894 0.141846
17 -56.5 87.866821 0.141288
17.025 -56.5 87.521114 0.140732
17.05 -56.5 87.176766 0.140178
17.075 -56.5 86.833774 0.139627
17.1 -56.5 86.49213 0.139077
17.125 -56.5 86.151832 0.13853
17.15 -56.5 85.812871 0.137985
17.175 -56.5 85.475245 0.137442
17.2 -56.5 85.138947 0.136901
17.225 -56.5 84.803972 0.136363
17.25 -56.5 84.470315 0.135826
17.275 -56.5 84.137971 0.135292
17.3 -56.5 83.806934 0.134759
17.325 -56.5 83.4772         0.134229
17.35 -56.5 83.148763 0.133701
17.375 -56.5 82.821618 0.133175
17.4 -56.5 82.495761 0.132651
17.425 -56.5 82.171185 0.132129
17.45 -56.5 81.847887 0.131609
17.475 -56.5 81.525861 0.131092
17.5 -56.5 81.205101 0.130576
17.525 -56.5 80.885604 0.130062
17.55 -56.5 80.567363 0.12955
17.575 -56.5 80.250375 0.129041
17.6 -56.5 79.934634 0.128533
17.625 -56.5 79.620135 0.128027
17.65 -56.5 79.306874 0.127524
17.675 -56.5 78.994845 0.127022
17.7 -56.5 78.684044 0.126522
17.725 -56.5 78.374465 0.126024
17.75 -56.5 78.066105 0.125528
17.775 -56.5 77.758958 0.125034
17.8 -56.5 77.453019 0.124543
17.825 -56.5 77.148284 0.124053
17.85 -56.5 76.844748 0.123564
17.875 -56.5 76.542406 0.123078
17.9 -56.5 76.241254 0.122594
17.925 -56.5 75.941286 0.122112
17.95 -56.5 75.642499 0.121631
17.975 -56.5 75.344887 0.121153
18 -56.5 75.048447 0.120676
18.025 -56.5 74.753172 0.120201
18.05 -56.5 74.45906 0.119728
18.075 -56.5 74.166104 0.119257
18.1 -56.5 73.874301 0.118788
18.125 -56.5 73.583647 0.118321
18.15 -56.5 73.294135 0.117855
18.175 -56.5 73.005763 0.117391
18.2 -56.5 72.718526 0.11693
18.225 -56.5 72.432418 0.11647
18.25 -56.5 72.147437 0.116011
18.275 -56.5 71.863576 0.115555
18.3 -56.5 71.580833 0.1151
18.325 -56.5 71.299201 0.114647
18.35 -56.5 71.018678 0.114196
18.375 -56.5 70.739259 0.113747
18.4 -56.5 70.460939 0.113299
18.425 -56.5 70.183714 0.112854
18.45 -56.5 69.907579 0.11241
18.475 -56.5 69.632531 0.111967
